canonical_smiles,molregno,synonyms,assay_id,standard_value,standard_type,standard_units
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,12825,Progesterone,1804572,0.4087,Inhibition index,
Cl.NCCc1c[nH]c2ccc(O)cc12,549378,,1804572,0.02965,Inhibition index,
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,21697,Rofecoxib,1804572,0.2636,Inhibition index,
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1.O,674969,Cefaclor,1804572,0.042289999999999994,Inhibition index,
CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.O=S(=O)(O)O,2341246,,1804572,0.0365,Inhibition index,
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O.Cl,2055647,,1804572,0.05857999999999999,Inhibition index,
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1.Cl,674716,,1804572,-0.1102,Inhibition index,
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,34949,Bromperidol,1804572,0.8959,Inhibition index,
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,674406,Iohexol,1804572,0.2359,Inhibition index,
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,9495,Lovastatin,1804572,-0.07572000000000001,Inhibition index,
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,313314,Budesonide,1804572,0.726,Inhibition index,
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,20130,,1804572,0.03818,Inhibition index,
C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@H]3c4csc(n4)[C@H]4NC(=O)c5csc(n5)[C@H]([C@@](C)(O)[C@@H](C)O)NC(=O)[C@H]5CSC(=N5)/C(=C\C)NC(=O)[C@H]([C@@H](C)O)NC(=O)c5csc(n5)[C@]3(CC2)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC(=O)[C@H](C(C)CC)N[C@@H]2C=Cc3c([C@H](C)O)cc(nc3[C@H]2O)C(=O)O[C@@H]4C)n1)C(N)=O,2341448,,1804572,0.1728,Inhibition index,
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21.O=S(=O)(O)c1ccccc1,675003,,1804572,0.3037,Inhibition index,
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,17136,,1804572,0.07757,Inhibition index,
CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1,692354,,1804572,0.05219,Inhibition index,
COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,356724,,1804572,0.1277,Inhibition index,
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,577488,Tobramycin,1804572,0.06782,Inhibition index,
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl,1229711,,1804572,0.08355,Inhibition index,
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,314132,Pentamidine Isethionate,1804572,-0.041210000000000004,Inhibition index,
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,699423,,1804572,0.105,Inhibition index,
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,2327,Pentobarbital,1804572,-0.04199,Inhibition index,
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.O=S(=O)(O)O,1378161,,1804572,0.2252,Inhibition index,
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,448986,Acarbose,1804572,0.004156,Inhibition index,
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,666,Troglitazone,1804572,0.222,Inhibition index,
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.O=C(O)/C=C\C(=O)O,1223717,Acepromazine Maleate,1804572,-0.05202999999999999,Inhibition index,
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,453548,Lacidipine,1804572,-0.1344,Inhibition index,
CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1.Cl.Cl,2341473,,1804572,-0.0687,Inhibition index,
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,27308,Voriconazole,1804572,6.668e-05,Inhibition index,
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,50440,Cilostazol,1804572,0.2082,Inhibition index,
CCC(C)C(N)C1=NC(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCCCC[C@@H]2NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]cn3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,2341177,,1804572,0.235,Inhibition index,
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,674962,Quinapril HCl,1804572,0.2793,Inhibition index,
CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O.Cl,705911,,1804572,0.4234,Inhibition index,
C[N+](C)(CCOc1ccccc1)Cc1ccccc1.O=C([O-])c1cc2ccccc2cc1O,1070837,,1804572,0.4988,Inhibition index,
O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,646449,,1804572,0.5066,Inhibition index,
CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,674738,,1804572,0.5642,Inhibition index,
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl,444191,Prazosin HCl,1804572,0.058120000000000005,Inhibition index,
C/C=C/C(=O)N(CC)c1ccccc1C,674660,,1804572,0.2926,Inhibition index,
CC(C)NC[C@H](O)COc1ccc(CC(N)=O)cc1,242993,,1804572,0.1033,Inhibition index,
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,675090,Megestrol Acetate,1804572,0.7685,Inhibition index,
CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N.Cl,674415,,1804572,0.1448,Inhibition index,
C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]21CCC(=O)O1,887229,Canrenone,1804572,0.5519,Inhibition index,
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,82983,Floxuridine,1804572,-0.1159,Inhibition index,
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-],171062,Decamethonium Bromide,1804572,-0.07136,Inhibition index,
CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,705741,,1804572,-0.3261,Inhibition index,
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,418845,,1804572,0.5399,Inhibition index,
CC12CC3CC(C)(C1)CC(N)(C3)C2.Cl,545974,Memantine HCl,1804572,0.5095,Inhibition index,
CCN(CC)CCOC(=O)C1(c2ccc([N+](=O)[O-])cc2)CCCC1.Cl,546323,,1804572,0.8946,Inhibition index,
COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1,63952,Oxfendazole,1804572,0.4691,Inhibition index,
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC,2341445,,1804572,-0.3327,Inhibition index,
COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,341224,,1804572,0.3137,Inhibition index,
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,797138,Cyclopenthiazide,1804572,0.3417,Inhibition index,
CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,401141,Fluticasone Propionate,1804572,0.5757,Inhibition index,
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,1214978,,1804572,1.002,Inhibition index,
CN[C@@H]1C(O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)OC2[C@@H]1O,2341292,,1804572,0.5799,Inhibition index,
CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,110947,Vinpocetine,1804572,0.28,Inhibition index,
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1.O=C(O)/C=C\C(=O)O,674957,,1804572,0.1616,Inhibition index,
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,485902,Cefadroxil,1804572,0.02715,Inhibition index,
O=C(O)Cc1ccc(-c2ccccc2)cc1,151923,Felbinac,1804572,0.2263,Inhibition index,
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1.Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1.O=S(=O)(O)O,2341159,,1804572,-0.018080000000000002,Inhibition index,
O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1.O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1.O=C(O)/C=C/C(=O)O,753451,Xamoterol Fumarate,1804572,0.4021,Inhibition index,
CN(C)c1nc(N(C)C)nc(N(C)C)n1,386327,Altretamine,1804572,0.322,Inhibition index,
NCCCCCC(=O)O,127755,Aminocaproic Acid,1804572,0.1042,Inhibition index,
COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F,135248,,1804572,0.4206,Inhibition index,
Cl.Cl.OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,1537273,,1804572,-0.3417,Inhibition index,
CCCC(CCC)C(=O)O,15217,Valproic acid,1804572,0.2495,Inhibition index,
C1N2CN3CN1CN(C2)C3,675221,,1804572,0.2897,Inhibition index,
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,64200,Triclosan,1804572,-0.1808,Inhibition index,
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,2341050,,1804572,0.9295,Inhibition index,
O=C(CCCl)NCc1ccccc1,99581,,1804572,0.4238,Inhibition index,
Cc1c(O)c(=O)ccn1C,112090,Deferiprone,1804572,0.1991,Inhibition index,
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,697367,,1804572,0.3534,Inhibition index,
CC(C)Nc1ncccn1,1119564,,1804572,0.2686,Inhibition index,
Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O,1285837,,1804572,-0.1779,Inhibition index,
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,861648,,1804572,0.5982,Inhibition index,
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,431002,,1804572,0.115,Inhibition index,
O=C(O)CSCC(=O)NC1CCSC1=O,1078508,,1804572,0.0609,Inhibition index,
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,22873,,1804572,0.3451,Inhibition index,
CC(=O)Nc1ccc(C(=O)O)cc1,187694,,1804572,0.2572,Inhibition index,
Cc1ncc([N+](=O)[O-])n1C,57882,,1804572,0.5596,Inhibition index,
CCN(CC)C(=O)c1cccnc1,1376877,,1804572,0.1156,Inhibition index,
CCC(=O)c1ccc(O)cc1,117020,,1804572,0.1015,Inhibition index,
O=[N+]([O-])c1ccc(O)c2ncccc12,878794,,1804572,0.4262,Inhibition index,
COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,1238958,,1804572,0.9765,Inhibition index,
CCOc1ccccc1C(N)=O,907761,,1804572,0.1002,Inhibition index,
CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,675082,,1804572,0.8723,Inhibition index,
O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,1376568,,1804572,0.09047000000000001,Inhibition index,
Nc1nc2[nH]cnc2c(=S)[nH]1,36864,Thioguanine,1804572,0.8322,Inhibition index,
O.O.OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1678227,,1804572,0.1632,Inhibition index,
COS(=O)(=O)[O-].COc1cc(N)cn[n+]1-c1ccccc1,1378937,,1804572,0.1857,Inhibition index,
C=CC[C@]1(O)CCC2[C@@H]3CCC4=CCCC[C@@H]4C3CC[C@@]21C,2341364,,1804572,0.7435,Inhibition index,
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,180370,,1804572,0.7194,Inhibition index,
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.Cl,1008767,,1804572,0.08842,Inhibition index,
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,516056,,1804572,0.04727,Inhibition index,
CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1,88882,,1804572,0.428,Inhibition index,
CC/C=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1.Cl,2341410,,1804572,0.2739,Inhibition index,
O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CS[C@H]12,1078578,,1804572,0.4005,Inhibition index,
CN1CC(O)C2=C/C(=N/NC(N)=O)C(=O)C=C21,1352918,,1804572,0.1742,Inhibition index,
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2.Cl,1417028,Ivabradine hydrochloride,1804572,0.4742,Inhibition index,
NC(=O)CN1CC(O)CC1=O,53624,,1804572,0.2714,Inhibition index,
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,1140313,,1804572,0.1711,Inhibition index,
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,128555,,1804572,-0.02733,Inhibition index,
CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](c3ccccc3)S(=O)(=O)O)C(=O)N2[C@H]1C(=O)O.[Na+].[Na+],2341557,,1804572,0.4594,Inhibition index,
Nc1ccncc1,31289,Dalfampridine,1804572,0.1168,Inhibition index,
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,84633,Tryptophan,1804572,0.2005,Inhibition index,
O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,1249052,,1804572,0.2533,Inhibition index,
O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,163172,,1804572,0.9092,Inhibition index,
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,104250,,1804572,0.08943,Inhibition index,
CCCNC(C)(C)C(=O)Nc1ccccc1C,1377542,,1804572,0.09824,Inhibition index,
CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1.Cl,1537790,,1804572,1.254,Inhibition index,
CCCSS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N,2341215,,1804572,0.2056,Inhibition index,
O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,621308,Bendazac,1804572,0.1746,Inhibition index,
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,46656,,1804572,-0.1742,Inhibition index,
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,674865,Tamsulosin HCl,1804572,0.7987,Inhibition index,
CC(=O)N[C@@H](CCC(N)=O)C(=O)O,697107,,1804572,0.63,Inhibition index,
CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1.Cc1ccc(S(=O)(=O)[O-])cc1,185849,,1804572,0.1244,Inhibition index,
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1.Cl.Cl,1539882,,1804572,0.09509,Inhibition index,
CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C.[Br-],685195,,1804572,0.08951,Inhibition index,
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,421317,Trandolapril,1804572,0.1383,Inhibition index,
CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,453649,Azaribine,1804572,0.9419,Inhibition index,
CC(NN)c1ccccc1,1249053,,1804572,0.7135,Inhibition index,
N[C@@H](CSCCCO)C(=O)O,979067,,1804572,0.2914,Inhibition index,
OC[C@H]1OC(n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,453468,,1804572,-0.08895,Inhibition index,
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,46591,,1804572,0.342,Inhibition index,
CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],1379957,,1804572,0.2742,Inhibition index,
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,373953,,1804572,0.7109,Inhibition index,
Cc1ccc(S(=O)(=O)[N-]Cl)cc1.O.[Na+],2341185,,1804572,0.2289,Inhibition index,
Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N.[Cl-],1153637,,1804572,-0.3153,Inhibition index,
Cc1[nH]c(C)c(Cl)c(=O)c1Cl,487113,Clopidol,1804572,0.08922999999999999,Inhibition index,
CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1,1379221,,1804572,0.09445,Inhibition index,
CC(=O)Oc1c(C)cccc1C(=O)O,696522,,1804572,0.3414,Inhibition index,
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,675705,Rufinamide,1804572,0.3352,Inhibition index,
Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,256000,,1804572,-0.025689999999999998,Inhibition index,
COc1ccc2c(c1)c(CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,1676257,,1804572,0.5746,Inhibition index,
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C.Cl,544765,Tiagabine HCl,1804572,0.2483,Inhibition index,
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,386756,,1804572,0.08581,Inhibition index,
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,685428,Gestodene,1804572,0.48100000000000004,Inhibition index,
CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,1304641,Stiripentol,1804572,0.1907,Inhibition index,
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1.O,2341298,,1804572,0.06402000000000001,Inhibition index,
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F,164913,,1804572,0.01629,Inhibition index,
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,104846,,1804572,0.1775,Inhibition index,
CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1,1377875,,1804572,0.5793,Inhibition index,
CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,898847,,1804572,0.4218,Inhibition index,
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,119162,Nepafenac,1804572,-0.04521,Inhibition index,
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,699483,Clevidipine,1804572,0.2508,Inhibition index,
CC(=O)c1cc2cccc(OCC(O)CNC(C)C)c2o1,255558,,1804572,0.1215,Inhibition index,
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,421034,Eletriptan,1804572,1.227,Inhibition index,
CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,314827,Pirprofen,1804572,0.2333,Inhibition index,
CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,373806,Zanamivir,1804572,0.3133,Inhibition index,
C=CCOc1ccc(CC(=O)O)cc1Cl,150722,Alclofenac,1804572,0.1624,Inhibition index,
CCCC(CCC)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]2(C)C.[Br-],453573,Anisotropine Methylbromide,1804572,0.7237,Inhibition index,
NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,985968,,1804572,0.03027,Inhibition index,
CC(C)=C/C(C)=N/N=c1/[nH]ncc2ccccc12,1379786,,1804572,1.5490000000000002,Inhibition index,
CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1.Cl,1671305,,1804572,0.8151,Inhibition index,
CN(C)CCCN1c2ccccc2[S+]([O-])c2ccc(Cl)cc21,57090,,1804572,0.938,Inhibition index,
CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,1672358,,1804572,0.07084,Inhibition index,
Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2.Cl,2341382,,1804572,0.08672,Inhibition index,
O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,15044,,1804572,0.5541,Inhibition index,
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,325238,,1804572,0.03088,Inhibition index,
CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,13590,Mitomycin,1804572,-0.0611,Inhibition index,
C/C(=C(\CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(\C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,2341574,,1804572,1.055,Inhibition index,
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,416772,Ticagrelor,1804572,-0.06873,Inhibition index,
N#C/C(=C1/SCC(c2ccccc2Cl)S1)n1ccnc1,979010,,1804572,0.6549,Inhibition index,
CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,675723,,1804572,0.203,Inhibition index,
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,111798,Seratrodast,1804572,0.1989,Inhibition index,
CC(C)=CCOc1ccc(/C=C/C(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1,865845,,1804572,0.7778,Inhibition index,
COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1.Cl,551538,,1804572,0.6236,Inhibition index,
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,400344,Protirelin,1804572,0.1003,Inhibition index,
CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,231925,,1804572,1.162,Inhibition index,
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O,1383067,,1804572,0.1868,Inhibition index,
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,113138,Etravirine,1804572,-0.05045,Inhibition index,
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,1380100,Empagliflozin,1804572,0.1502,Inhibition index,
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,1671634,,1804572,0.3125,Inhibition index,
CCN(CC)c1cc(C)nc2ncnn12,223582,,1804572,0.2156,Inhibition index,
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,53616,,1804572,-0.3463,Inhibition index,
CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,674568,Rimexolone,1804572,0.1893,Inhibition index,
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,374548,Letrozole,1804572,0.7695,Inhibition index,
Cc1cccc(C)c1NC(=O)C(C)N.Cl,674724,,1804572,0.8116,Inhibition index,
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,7714,Risperidone,1804572,0.7083,Inhibition index,
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC.Cl,674770,Articaine HCl,1804572,0.4088,Inhibition index,
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],2341517,,1804572,0.09416000000000001,Inhibition index,
